postal_code,lat,lng,latlon
M6R 2L5,43.644962,-79.448308,43.644962|-79.448308
M6R 2M7,43.648284659521295,-79.44988852735392,43.6482846595213|-79.44988852735392
M6R 1R4,43.649304,-79.449657,43.649304|-79.449657
M6R 1R4,43.649074985531385,-79.45018528924729,43.64907498553138|-79.45018528924729
M6R 2L5,43.64504781697261,-79.44827866160452,43.64504781697261|-79.44827866160452
M6R 2L4,43.644302,-79.44814000000002,43.644302|-79.44814
M6R 1H9,43.64383394179092,-79.448201738986,43.64383394179092|-79.448201738986
M6R 1H7,43.64380294555532,-79.44791075489775,43.64380294555532|-79.44791075489775
M6R 2L4,43.644304136715796,-79.44820723346089,43.6443041367158|-79.44820723346089
M6R 2L8,43.64622116088867,-79.44880676269531,43.64622116088867|-79.44880676269531
M6R 1P3,43.648185,-79.44969499999998,43.648185|-79.449695
M6R 1T9,43.65059369191278,-79.4488549232483,43.65059369191279|-79.44885492324829
M6R 1M3,43.646417252704666,-79.44835008969267,43.646417252704666|-79.44835008969267
M6R 1N4,43.647344110940416,-79.44934458269404,43.64734411094042|-79.44934458269404
M6R 2M8,43.649227391047056,-79.44990634918213,43.64922739104706|-79.44990634918213
M6R 2M3,43.647895,-79.449803,43.647895|-79.449803
M6R 2L4,43.64403773827527,-79.44814139446446,43.644037738275266|-79.44814139446447
M6R 1M5,43.645801,-79.45081400000002,43.645801|-79.450814
M6R 1P5,43.64803108305754,-79.45015225693966,43.64803108305754|-79.45015225693965
M6R 2L5,43.6449527,-79.448727,43.6449527|-79.448727
M6R 1P7,43.6475944519043,-79.45305633544922,43.6475944519043|-79.45305633544922
M6R 2L4,43.644033,-79.44793,43.644033|-79.44793
M6R 2M7,43.6486868201052,-79.44997643729987,43.6486868201052|-79.44997643729988
M6R 1R4,43.649098212117366,-79.45011379642217,43.64909821211737|-79.45011379642217
M1V 4V3,43.814004,-79.292469,43.814004|-79.292469
M1V,43.81454714453992,-79.29158100196935,43.814547144539915|-79.29158100196935
M1V 2G7,43.81926318575897,-79.28781509399414,43.819263185758984|-79.28781509399414
M1V 4L3,43.822309,-79.276605,43.822309|-79.276605
M1V 1E5,43.81236371133152,-79.2742645505422,43.81236371133152|-79.27426455054221
M1V 2T8,43.81846480399409,-79.2893134228183,43.8184648039941|-79.2893134228183
M1V 2V9,43.81548625979045,-79.28981836891606,43.815486259790454|-79.28981836891607
M1V 4V3,43.814880094504566,-79.29242476977889,43.81488009450458|-79.29242476977889
M1V,43.81347,-79.29019,43.81347|-79.29019
M1V,43.82534741970622,-79.27755832672119,43.82534741970622|-79.27755832672119
M1V,43.81058400000001,-79.279569,43.810584|-79.279569
M1V,43.814466,-79.29164499999997,43.814466|-79.291645
M1V,43.82530458573662,-79.27746277604071,43.82530458573662|-79.27746277604071
M1V,43.821232,-79.28276,43.821232|-79.28276
M1V,43.81243,-79.29058,43.81243|-79.29058
M1V 4V3,43.815249,-79.293009,43.815249|-79.293009
M1V 4V3,43.81367647577217,-79.29109758653311,43.81367647577217|-79.29109758653311
M1V,43.820870495566474,-79.28400200879074,43.820870495566474|-79.28400200879074
M1V 2T8,43.818752400747584,-79.29024908107623,43.818752400747584|-79.29024908107624
M1V 1Z1,43.8174942255491,-79.2809581298647,43.8174942255491|-79.28095812986471
M1V 5P5,43.82373030139918,-79.27585541991301,43.82373030139918|-79.27585541991301
M1V,43.81001170243221,-79.28515238204895,43.8100117024322|-79.28515238204896
M1V 2H6,43.82307171013127,-79.28916692733766,43.82307171013127|-79.28916692733765
M1V,43.814002842566616,-79.29144680500029,43.814002842566616|-79.2914468050003
M1V,43.813928,-79.291375,43.813928|-79.291375
M1V 1Y2,43.821521,-79.28383000000002,43.821521|-79.28383
M1V,43.82468316290452,-79.27826093920356,43.82468316290452|-79.27826093920356
M1V 2W6,43.81054444384564,-79.28111225269707,43.810544443845636|-79.28111225269706
M1V 1K2,43.80867235330373,-79.2765712738037,43.808672353303734|-79.27657127380371
M1V 1T7,43.81098546074974,-79.28007268321265,43.81098546074974|-79.28007268321265
M1V 2V9,43.815468,-79.28984,43.815468|-79.28984
M1V 4V3,43.81464308864705,-79.29240703582764,43.81464308864705|-79.29240703582764
M1V,43.814846,-79.29297199999998,43.814846|-79.292972
M1V 1S5,43.810585,-79.283051,43.810585|-79.283051
M1V 2V9,43.815175,-79.289792,43.815175|-79.289792
M1V 1Z1,43.817514,-79.280978,43.817514|-79.280978
M1V 1Y2,43.821293,-79.284015,43.821293|-79.284015
M1V 1M2,43.813277,-79.283752,43.813277|-79.283752
M1V,43.81371079773921,-79.29070039524049,43.81371079773921|-79.29070039524049
M1V 2T4,43.81613567921463,-79.28794384002686,43.81613567921463|-79.28794384002686
M1V,43.813733,-79.290695,43.813733|-79.290695
M1V,43.81475800000001,-79.293017,43.814758|-79.293017
M1V 2V9,43.815423451854784,-79.29069042205809,43.81542345185478|-79.2906904220581
M1V 1Y4,43.8216,-79.280989,43.8216|-79.280989
M1V 1K4,43.810623,-79.280108,43.810623|-79.280108
M1V 1K4,43.810247,-79.27999,43.810247|-79.27999
M5H 3K6,43.650323,-79.38379300000003,43.650323|-79.383793
M5H 3K6,43.650295,-79.38375,43.650295|-79.38375
M5H 3K6,43.650532908222864,-79.38360143813185,43.65053290822287|-79.38360143813185
M5H 3R8,43.649734,-79.38412,43.649734|-79.38412
M5H 4E4,43.649057,-79.3835,43.649057|-79.3835
M5H 3V9,43.64927981267274,-79.38261283435551,43.649279812672745|-79.38261283435551
M5H,43.6492426464194,-79.38418101332181,43.649242646419395|-79.38418101332182
M5H,43.64918503667367,-79.38424034123153,43.64918503667367|-79.38424034123153
M5H 4E4,43.64922058395669,-79.38382796888506,43.64922058395668|-79.38382796888506
M5H 3S5,43.64960479736328,-79.38467407226562,43.64960479736328|-79.38467407226562
M5H,43.64912321791892,-79.38419635493544,43.64912321791892|-79.38419635493543
M5H 3S5,43.650091,-79.38477900000002,43.650091|-79.384779
M5H 3R8,43.64959595740153,-79.3841248771597,43.649595957401544|-79.3841248771597
M5H 4E7,43.649216,-79.384796,43.649216|-79.384796
M5H 4E4,43.649398,-79.383488,43.649398|-79.383488
M5H 3R8,43.649700999610154,-79.38361903286165,43.649700999610154|-79.38361903286166
M5H,43.649269910304994,-79.38408638910377,43.649269910304994|-79.38408638910376
M5H 3P5,43.64933607520834,-79.38393473625183,43.64933607520834|-79.38393473625183
M5H 3S5,43.649682815138014,-79.38464171521775,43.649682815138014|-79.38464171521775
M5H 4E4,43.649099079526394,-79.3835970395686,43.6490990795264|-79.3835970395686
M5H 3P5,43.64941832055968,-79.38376198913916,43.649418320559676|-79.38376198913916
M5H 3S5,43.64906,-79.38383,43.64906|-79.38383
M5H 3P5,43.64929580688477,-79.38389587402344,43.649295806884766|-79.38389587402344
M5H 3K6,43.6503899664019,-79.38430082235452,43.6503899664019|-79.38430082235452
M5H 4E4,43.64923,-79.38347399999998,43.64923|-79.383474
M5H 3R8,43.65026175605069,-79.3841578669092,43.650261756050696|-79.3841578669092
M5H 3R8,43.64989306268325,-79.38384996212326,43.64989306268325|-79.38384996212326
M5H,43.649132,-79.383964,43.649132|-79.383964
M5H 3R8,43.649552,-79.38412199999998,43.649552|-79.384122
M5H 4E4,43.64954,-79.3831,43.64954|-79.3831
M5H 3V9,43.649272,-79.383438,43.649272|-79.383438
M5H 3K6,43.65012,-79.383526,43.65012|-79.383526
M5H 4E4,43.64920719925563,-79.38373449756449,43.64920719925563|-79.38373449756448
M5H 3S5,43.64993476751952,-79.38457023778594,43.64993476751952|-79.38457023778594
M5H 3P5,43.649452209472656,-79.38395690917969,43.649452209472656|-79.38395690917969
M5H 4E4,43.649364,-79.38329,43.649364|-79.38329
M5H 3K6,43.65033721923828,-79.38407897949219,43.65033721923828|-79.38407897949219
M5H 3S5,43.64951,-79.384457,43.64951|-79.384457
M5H 3S5,43.649819,-79.38436300000002,43.649819|-79.384363
M5H 4E4,43.649844,-79.383049,43.649844|-79.383049
M5H 3K6,43.650399,-79.384214,43.650399|-79.384214
M5H 4E4,43.649521,-79.383219,43.649521|-79.383219
M5H 4E4,43.649886,-79.38340500000002,43.649886|-79.383405
M5H 3S5,43.64902902893436,-79.38381147395297,43.64902902893436|-79.38381147395299
M5H,43.649182450050404,-79.38450975683898,43.6491824500504|-79.38450975683898
M5H,43.649056823460256,-79.38410838228053,43.64905682346026|-79.38410838228053
M6J 2Y1,43.64831,-79.418693,43.64831|-79.418693
M6J 1R1,43.647887,-79.420238,43.647887|-79.420238
M6J 1N8,43.647102,-79.41973,43.647102|-79.41973
M5T,43.64748,-79.401942,43.64748|-79.401942
M6J 2Z4,43.6466422026688,-79.41977977752686,43.6466422026688|-79.41977977752686
M6J 2Z6,43.647342,-79.420149,43.647342|-79.420149
M6J,43.64717734094353,-79.41464635957846,43.647177340943536|-79.41464635957846
M6J 2V4,43.646004,-79.414869,43.646004|-79.414869
M6J 1W8,43.649873,-79.418074,43.649873|-79.418074
M6J 2V6,43.648011,-79.415667,43.648011|-79.415667
M6J 1X1,43.64973967435977,-79.41908740610519,43.649739674359765|-79.41908740610519
M6J 2Z6,43.646734,-79.419764,43.646734|-79.419764
M6J 1X1,43.64969788312837,-79.41928526953944,43.64969788312837|-79.41928526953943
M6J 1N7,43.64680571476982,-79.41974245976151,43.64680571476982|-79.41974245976151
M6J 1X2,43.64909176805315,-79.41982389562642,43.649091768053154|-79.41982389562642
M6J 2W8,43.6482,-79.417813,43.6482|-79.417813
M6J 2W6,43.64665205990918,-79.41724066025013,43.64665205990918|-79.41724066025013
M6J 2Z6,43.647394,-79.41991,43.647394|-79.41991
M6J 1N7,43.646845,-79.419684,43.646845|-79.419684
M6J,43.65022800000001,-79.416999,43.650228|-79.416999
M6J 2V5,43.64641558345765,-79.41528786647797,43.64641558345765|-79.41528786647797
M6J 1N6,43.647095,-79.418925,43.647095|-79.418925
M6J 1N4,43.647297,-79.417925,43.647297|-79.417925
M6J 2Z6,43.647325,-79.419865,43.647325|-79.419865
M6J 2W6,43.64694045242686,-79.41729562345823,43.64694045242686|-79.41729562345822
M6J 2W6,43.646957,-79.41753,43.646957|-79.41753
M6J 1X2,43.64944110057975,-79.41887854979744,43.64944110057975|-79.41887854979743
M6J 2Z6,43.646889,-79.419802,43.646889|-79.419802
M6J 1S4,43.649037,-79.416664,43.649037|-79.416664
M6J 1S4,43.649099658169945,-79.41741654240073,43.649099658169945|-79.41741654240073
M6J 1S4,43.64921512688963,-79.41738356452305,43.64921512688963|-79.41738356452304
M6J 1R1,43.647888,-79.419658,43.647888|-79.419658
M6J,43.64766784504424,-79.41493767239982,43.64766784504424|-79.41493767239982
M6J 2X8,43.646994,-79.418601,43.646994|-79.418601
M6J 2Z6,43.64735410973032,-79.41984038413047,43.64735410973032|-79.41984038413047
M6J 2V6,43.647642674775774,-79.41648216463425,43.64764267477577|-79.41648216463425
M6J 1W7,43.65000847495861,-79.41649865373567,43.650008474958604|-79.41649865373567
M6J 2X8,43.646623,-79.41835,43.646623|-79.41835
M6J 2Y6,43.646075650590326,-79.4188620611214,43.646075650590326|-79.4188620611214
M6J 2Z6,43.647455,-79.419955,43.647455|-79.419955
M6J 1W9,43.64968529892771,-79.41878511392765,43.6496852989277|-79.41878511392765
M6J 2Z6,43.64728,-79.41999200000002,43.64728|-79.419992
M6J,43.650184,-79.41690200000002,43.650184|-79.416902
M6J 2Z6,43.647413,-79.419999,43.647413|-79.419999
M3B 2R7,43.74752760981515,-79.35471209806477,43.74752760981515|-79.35471209806477
M3B 1T1,43.74918017841877,-79.35023546218872,43.749180178418776|-79.35023546218872
M3B 2R7,43.750329885064346,-79.3547043416234,43.75032988506434|-79.3547043416234
M3B 1V3,43.748882,-79.355917,43.748882|-79.355917
M3B 2R7,43.750141,-79.3556,43.750141|-79.3556
M3B,43.75301283724894,-79.35841679288966,43.75301283724894|-79.35841679288966
M3B,43.749060389044075,-79.35087122774753,43.74906038904406|-79.35087122774753
M3B 0A7,43.74825920112483,-79.34876961123209,43.74825920112483|-79.34876961123209
M3B,43.7531581290846,-79.35837829415695,43.7531581290846|-79.35837829415695
M3B,43.74826,-79.35188000000002,43.74826|-79.35188
M3B 2R7,43.74704000000001,-79.353613,43.74704|-79.353613
M3B 2R7,43.747214,-79.35255699999998,43.747214|-79.352557
M3B 2R7,43.74954797064784,-79.35395688336611,43.74954797064784|-79.35395688336611
M3B 2R2,43.75206,-79.35576,43.75206|-79.35576
M3B 3A8,43.752572214051895,-79.35332619846753,43.75257221405191|-79.35332619846753
M3B 1V7,43.751892673896606,-79.35128899446933,43.751892673896606|-79.35128899446933
M3B,43.74969178812867,-79.35077733913394,43.74969178812867|-79.35077733913393
M3B 2R7,43.74865230542494,-79.35360982765508,43.74865230542494|-79.35360982765508
M3B 2R7,43.750703,-79.354959,43.750703|-79.354959
M3B 1V7,43.750836482720615,-79.35167951458776,43.75083648272061|-79.35167951458777
M3B 2R2,43.75143402640168,-79.35474284187984,43.751434026401675|-79.35474284187985
M3B 2R7,43.74776,-79.353165,43.74776|-79.353165
M3B 2R7,43.748618497786254,-79.3531501750434,43.74861849778626|-79.3531501750434
M3B 2R2,43.7457854811184,-79.3536901473999,43.74578548111839|-79.3536901473999
M3B 2R7,43.747204,-79.35306,43.747204|-79.35306
M3B 2R7,43.7462892725636,-79.35344338417052,43.746289272563594|-79.35344338417052
M3B 2R8,43.751263158608225,-79.35612334052523,43.751263158608225|-79.35612334052524
M3B 2R1,43.75116201570704,-79.35864228514623,43.75116201570703|-79.35864228514623
M3B,43.748592,-79.35094699999998,43.748592|-79.350947
M3B 2R7,43.749544,-79.355065,43.749544|-79.355065
M3B 3B6,43.75231154921811,-79.36261305900513,43.75231154921811|-79.36261305900513
M3B 2J3,43.74293,-79.358775,43.74293|-79.358775
M3B 2R2,43.75220810196184,-79.35599134154234,43.75220810196184|-79.35599134154235
M3B 1V3,43.74946212768555,-79.3567886352539,43.74946212768555|-79.3567886352539
M3B 2R2,43.7512102,-79.35545259999998,43.7512102|-79.3554526
M3B 2R2,43.75221748575139,-79.35643683735738,43.75221748575139|-79.35643683735738
M3B,43.7524378290693,-79.36002822551986,43.7524378290693|-79.36002822551986
M3B,43.7521978147046,-79.35605555724999,43.7521978147046|-79.35605555724999
M3B 2R7,43.747128,-79.35315,43.747128|-79.35315
M3B,43.746979,-79.348534,43.746979|-79.348534
M3B,43.750238465041285,-79.35030420715552,43.75023846504128|-79.35030420715552
M3B 2R7,43.749057,-79.353597,43.749057|-79.353597
M3B,43.752912,-79.35889399999998,43.752912|-79.358894
M3B 1E9,43.73974635227766,-79.36471937005794,43.73974635227766|-79.36471937005793
M3B,43.75227710860376,-79.36011622103523,43.75227710860375|-79.36011622103523
M3B,43.753113,-79.35761,43.753113|-79.35761
M3B,43.7464753457617,-79.34974317502663,43.746475345761695|-79.34974317502662
M3B 2P4,43.7388964720403,-79.35455584048472,43.7388964720403|-79.35455584048472
M3B,43.7507983246396,-79.35918676419007,43.75079832463961|-79.35918676419007
M3B,43.75119513535675,-79.35954424869374,43.75119513535675|-79.35954424869374
M3B,43.74651490345804,-79.35024920415543,43.74651490345804|-79.35024920415543
M3B 2R7,43.746796,-79.35350600000002,43.746796|-79.353506
M3B,43.752977670976094,-79.36002016067505,43.752977670976094|-79.36002016067505
M3B,43.749242436893255,-79.35059079999998,43.749242436893255|-79.3505908
M3B 2R7,43.750498,-79.35485200000002,43.750498|-79.354852
M3B 2R2,43.750939411300486,-79.35494084294652,43.75093941130049|-79.35494084294652
M4S 2M7,43.702626,-79.388036,43.702626|-79.388036
M4S 1R9,43.70450803200622,-79.38808356314138,43.70450803200622|-79.38808356314138
M4S,43.701719,-79.385389,43.701719|-79.385389
M4S 2M5,43.70245877813439,-79.38785264444358,43.702458778134385|-79.38785264444358
M4S 2M5,43.70221957499405,-79.38729733759675,43.702219574994054|-79.38729733759675
M4S 2M4,43.701918,-79.387555,43.701918|-79.387555
M4S 2M4,43.702309,-79.38766600000002,43.702309|-79.387666
M4S 1M4,43.70273289695967,-79.38654959241936,43.70273289695967|-79.38654959241936
M4S 2M8,43.703384,-79.38824,43.703384|-79.38824
M4S 2M8,43.704063,-79.388017,43.704063|-79.388017
M4S 2M6,43.70269847405105,-79.3877902,43.70269847405105|-79.3877902
M4S 2M8,43.70341,-79.388264,43.70341|-79.388264
M4S 2M6,43.703035409542274,-79.38812204953499,43.703035409542274|-79.38812204953499
M4S 2M4,43.70189600000001,-79.387508,43.701896|-79.387508
M4S 2M4,43.7020263671875,-79.38764190673828,43.7020263671875|-79.38764190673828
M4S 2M8,43.70386200873561,-79.38829798713046,43.703862008735605|-79.38829798713046
M4S 2M7,43.70287096732321,-79.3878729615322,43.70287096732321|-79.3878729615322
M4S 2M8,43.7037200410511,-79.38838045776316,43.7037200410511|-79.38838045776316
M4S 1R8,43.704642420457226,-79.38786149024962,43.70464242045723|-79.38786149024963
M4S 2M8,43.7035363,-79.3883505,43.7035363|-79.3883505
M4S 2M8,43.704162,-79.38841500000002,43.704162|-79.388415
M4S 2M8,43.70364482216127,-79.38822868880115,43.70364482216127|-79.38822868880115
M4S 2M4,43.702056884765625,-79.3876724243164,43.702056884765625|-79.3876724243164
M4S 1R9,43.70423130111868,-79.38772069064323,43.704231301118675|-79.38772069064323
M4S 2M8,43.70395561966979,-79.38828699104053,43.70395561966979|-79.38828699104053
M4S 2M7,43.70262596179881,-79.38812754758992,43.70262596179881|-79.38812754758992
M4S 2M8,43.70398400000001,-79.3881945,43.703984|-79.3881945
M4S 2M5,43.702237,-79.387776,43.702237|-79.387776
M4S 2M8,43.703791,-79.388362,43.703791|-79.388362
M4S 2M8,43.703952532542495,-79.38825400276296,43.70395253254249|-79.38825400276295
M5J,43.63823391658988,-79.38039146122816,43.63823391658988|-79.38039146122816
M5J,43.62048129202696,-79.37148928642274,43.62048129202696|-79.37148928642273
M5J,43.62029491304966,-79.37228079755296,43.620294913049655|-79.37228079755297
M5J,43.620796,-79.373018,43.620796|-79.373018
M5J,43.62042012874375,-79.37341358374843,43.620420128743746|-79.37341358374843
M5J,43.623569,-79.38125,43.623569|-79.38125
M5J,43.620797273038036,-79.37460134469288,43.62079727303805|-79.37460134469288
M5J,43.620162849273406,-79.37295913696289,43.620162849273406|-79.37295913696289
M5J,43.620692,-79.374891,43.620692|-79.374891
M5J,43.620645,-79.37349300000002,43.620645|-79.373493
M5J,43.638832,-79.380501,43.638832|-79.380501
M5J,43.620636524142505,-79.37449686633165,43.62063652414251|-79.37449686633165
M5J,43.623667,-79.381265,43.623667|-79.381265
M5J,43.620235,-79.37465,43.620235|-79.37465
M5J,43.620091,-79.374214,43.620091|-79.374214
M5J,43.620198573745526,-79.372814198603,43.62019857374552|-79.372814198603
M5J,43.620773,-79.37318,43.620773|-79.37318
M5J,43.620319660958856,-79.37455185495752,43.620319660958856|-79.37455185495752
M5J,43.63825300000001,-79.379384,43.638253|-79.379384
M5J,43.6248904466629,-79.381619,43.6248904466629|-79.381619
M5J,43.62362747641161,-79.3830362088302,43.62362747641161|-79.3830362088302
M5J,43.62682919592838,-79.36220608999888,43.62682919592838|-79.36220608999888
M5J,43.6230750064729,-79.37446937200649,43.6230750064729|-79.37446937200649
M5J,43.638107740355146,-79.37847795848509,43.638107740355146|-79.37847795848509
M5J,43.62266161616989,-79.37554714344438,43.62266161616989|-79.37554714344438
M5J,43.62459009280422,-79.36398244160438,43.62459009280423|-79.36398244160438
M5J,43.62051334738018,-79.37226430056435,43.62051334738018|-79.37226430056434
M5J,43.638642,-79.37907,43.638642|-79.37907
M5J,43.620464,-79.373425,43.620464|-79.373425
M5J,43.620471,-79.373615,43.620471|-79.373615
M5J,43.63840326698689,-79.38007254685002,43.6384032669869|-79.38007254685002
M5J,43.620807,-79.372315,43.620807|-79.372315
M5J,43.623642,-79.38132900000002,43.623642|-79.381329
M5J,43.638058,-79.380689,43.638058|-79.380689
M5J,43.62044741145117,-79.37338414286111,43.62044741145117|-79.37338414286111
M5J,43.620625,-79.374516,43.620625|-79.374516
M6N 2H7,43.67858678256403,-79.48358483593037,43.67858678256403|-79.48358483593037
M6N 1X8,43.675508,-79.477158,43.675508|-79.477158
M6N 1P5,43.673986770544026,-79.4771146774292,43.67398677054402|-79.4771146774292
M6N 2J1,43.677582,-79.485839,43.677582|-79.485839
M6N 4N2,43.68290915185187,-79.48913744089405,43.68290915185186|-79.48913744089405
M6N 5C8,43.671924,-79.475749,43.671924|-79.475749
M6N 4X9,43.673952,-79.472154,43.673952|-79.472154
M6N,43.67860696694088,-79.48215652280149,43.67860696694088|-79.48215652280149
M6N 3R2,43.68121693504396,-79.47712559607109,43.68121693504396|-79.4771255960711
M6N 1K9,43.66968644327573,-79.48043216858608,43.66968644327573|-79.48043216858608
M6N,43.676144,-79.48814899999998,43.676144|-79.488149
M6N 2J1,43.677411,-79.48674399999999,43.677411|-79.486744
M6N 5C1,43.670705410443574,-79.47483509302998,43.67070541044357|-79.47483509302998
M6N 1X8,43.676529798647756,-79.4734948201122,43.67652979864776|-79.4734948201122
M6N 5B9,43.67066541553501,-79.47359561920166,43.670665415535005|-79.47359561920166
M6N 1P5,43.6740283,-79.47459789999998,43.6740283|-79.47459789999999
M6N,43.673648,-79.471464,43.673648|-79.471464
M6N 2J2,43.67834770989274,-79.4848608970642,43.67834770989274|-79.48486089706421
M6N 0A9,43.673943,-79.48436,43.673943|-79.48436
M6N 2H7,43.678545803944274,-79.48349146580819,43.678545803944274|-79.48349146580819
M6N 2J2,43.67678549555684,-79.48816534742006,43.67678549555684|-79.48816534742006
M6N 2E4,43.67796413213167,-79.47821864569795,43.67796413213167|-79.47821864569795
M6N,43.673349,-79.478999,43.673349|-79.478999
M6N 1X8,43.675881,-79.477621,43.675881|-79.477621
M6N 1H6,43.669286,-79.478368,43.669286|-79.478368
M6N 2G8,43.680810182915785,-79.47701024836536,43.68081018291578|-79.47701024836536
M6N,43.67955461985508,-79.47501635794542,43.67955461985508|-79.47501635794542
M6N 1K5,43.67050304922556,-79.47570461203608,43.67050304922556|-79.47570461203608
M6N 1L2,43.66901397705078,-79.48335266113281,43.66901397705078|-79.48335266113281
M6N 3P8,43.67959134869578,-79.47414298732977,43.67959134869578|-79.47414298732976
M6N,43.68039704941026,-79.47604351903126,43.68039704941026|-79.47604351903126
M6N 3V2,43.66937255859375,-79.48229217529297,43.66937255859375|-79.48229217529297
M6N 1L2,43.66934000000001,-79.481689,43.66934|-79.481689
M6N 5C1,43.670975830331784,-79.47398185729979,43.670975830331784|-79.4739818572998
M6N 1H6,43.669129,-79.47914899999998,43.669129|-79.479149
M6N 1L2,43.66933643023077,-79.48170093799868,43.669336430230764|-79.48170093799868
M6N 5B9,43.6708661158207,-79.47367059472559,43.6708661158207|-79.47367059472559
M6N 1K5,43.670100111038266,-79.47749910193203,43.670100111038266|-79.47749910193203
M6N 3V2,43.669269,-79.48209399999998,43.669269|-79.482094
M6N 4Y7,43.68039634138909,-79.47412650855895,43.68039634138909|-79.47412650855895
M6N 3V9,43.669664,-79.483273,43.669664|-79.483273
M6N 1L2,43.66899945497853,-79.48321684725025,43.668999454978525|-79.48321684725025
M5S 3G3,43.66239016351719,-79.39789707492999,43.66239016351719|-79.39789707492999
M5S 1G2,43.663483739273566,-79.40004656225513,43.66348373927357|-79.40004656225513
M5S 1G2,43.662897,-79.40106999999998,43.662897|-79.40107
M5S 2Z3,43.6628677386277,-79.3989031071905,43.6628677386277|-79.3989031071905
M5S 2H7,43.66363169007905,-79.40191014379377,43.66363169007905|-79.40191014379377
M5S,43.662187,-79.398452,43.662187|-79.398452
M5S 2E8,43.663190658874036,-79.39808398885582,43.66319065887404|-79.39808398885582
M5S,43.66432484202842,-79.39863324165343,43.66432484202842|-79.39863324165344
M5S,43.664332,-79.401075,43.664332|-79.401075
M5S,43.66390512038844,-79.39970572616784,43.66390512038843|-79.39970572616785
M5S,43.662767829540456,-79.40198710505504,43.66276782954045|-79.40198710505504
M5S 2G4,43.66421422314264,-79.4003104344916,43.66421422314263|-79.40031043449159
M5S 3H6,43.66223704029309,-79.39793586730956,43.66223704029309|-79.39793586730957
M5S 3J7,43.662994,-79.39914,43.662994|-79.39914
M5S 2Z3,43.66274284496364,-79.3995318092402,43.66274284496364|-79.3995318092402
M5S 3G3,43.662377719225816,-79.39789157745588,43.66237771922582|-79.39789157745587
M5S 2G3,43.66405861695553,-79.40050284085568,43.664058616955536|-79.40050284085567
M5S 2E8,43.66300780461368,-79.39879315884255,43.66300780461368|-79.39879315884255
M5S 3J7,43.66305,-79.39918,43.66305|-79.39918
M5S 3G3,43.662385,-79.398332,43.662385|-79.398332
M5S 2Z3,43.66283429794807,-79.3994034490222,43.66283429794807|-79.3994034490222
M5S,43.6635,-79.399699,43.6635|-79.399699
M5S,43.662969,-79.401862,43.662969|-79.401862
M5S 2Z3,43.662816672754346,-79.39953530765281,43.662816672754346|-79.39953530765281
M5S 1G2,43.663609693517714,-79.40035716173605,43.6636096935177|-79.40035716173605
M5S 2G4,43.664165719815855,-79.4004808515772,43.664165719815855|-79.4004808515772
M5S 3J7,43.6629753112793,-79.3991470336914,43.6629753112793|-79.3991470336914
M5S 2E8,43.66320086685924,-79.3986392309357,43.66320086685925|-79.39863923093571
M5S 2G4,43.66464153318459,-79.4001235250686,43.66464153318459|-79.4001235250686
M5S 2E8,43.663199395915385,-79.39776513546066,43.66319939591538|-79.39776513546066
M5S 3J6,43.662115,-79.399474,43.662115|-79.399474
M5S 2Z3,43.662315,-79.400092,43.662315|-79.400092
M5S,43.66210172734706,-79.39866671808073,43.662101727347064|-79.39866671808073
M5S,43.662126,-79.398666,43.662126|-79.398666
M5S,43.664602,-79.39898000000002,43.664602|-79.39898
M5S,43.66206167330026,-79.39804550660786,43.66206167330026|-79.39804550660786
M5S,43.66455838396086,-79.39888111753137,43.66455838396086|-79.39888111753137
M5S 3G3,43.6625687750899,-79.39807299392945,43.662568775089895|-79.39807299392946
M5S,43.66343799883509,-79.39978818662682,43.66343799883509|-79.39978818662682
M5S,43.661496,-79.39945999999998,43.661496|-79.39946
M5S 2E8,43.664181535903104,-79.39877116915727,43.6641815359031|-79.39877116915727
M5S 3G3,43.66248279312043,-79.39812796848398,43.66248279312043|-79.39812796848399
M5S 3H6,43.66333075902385,-79.39794655218243,43.66333075902387|-79.39794655218243
M5S 2E8,43.66417428511464,-79.39885363045012,43.66417428511464|-79.39885363045012
M5S 2G3,43.66397528244377,-79.40029415670506,43.66397528244377|-79.40029415670506
M5S 2Z3,43.662229,-79.400316,43.662229|-79.400316
M5S,43.664688,-79.399165,43.664688|-79.399165
M1H 1K2,43.76158,-79.24009000000002,43.76158|-79.24009
M1H 2P5,43.77069856390669,-79.2472762083432,43.770698563906684|-79.24727620834321
M1H 2W5,43.775456330501,-79.2398753556544,43.77545633050101|-79.2398753556544
M1H 2R9,43.767892,-79.24533100000002,43.767892|-79.245331
M1H 3G1,43.774987,-79.241119,43.774987|-79.241119
M1H 2N2,43.77141829999999,-79.2471417,43.7714183|-79.2471417
M1H 3G1,43.77555577092895,-79.2405526900733,43.77555577092895|-79.2405526900733
M1H 1H2,43.775214234554575,-79.24153288896012,43.775214234554575|-79.24153288896012
M1H 1K4,43.76336111722108,-79.23838299999008,43.76336111722108|-79.23838299999008
M1H 2K5,43.77251932100581,-79.23279762268065,43.77251932100581|-79.23279762268066
M1H 2R8,43.770017,-79.246409,43.770017|-79.246409
M1H 2S1,43.76625053049208,-79.24326748552245,43.76625053049208|-79.24326748552245
M1H 2W5,43.77555200000001,-79.24001899999998,43.775552|-79.240019
M1H 2V5,43.774473,-79.24300799999997,43.774473|-79.243008
M1H 2S1,43.76663606421332,-79.24328951193952,43.76663606421333|-79.24328951193952
